id,date,state_name,state_code,office_name,office_code,type,category,registrations
183241,01-05-2023,Karnataka,29,Jnanabharathi Rto,KA41,Lpg Only,Fuel,1
183251,01-11-2023,Karnataka,29,Jnanabharathi Rto,KA41,Lpg Only,Fuel,1
183260,01-10-2023,Karnataka,29,Jnanabharathi Rto,KA41,Lpg Only,Fuel,1
183268,01-09-2023,Karnataka,29,Jnanabharathi Rto,KA41,Lpg Only,Fuel,1
183277,01-01-2024,Karnataka,29,Jnanabharathi Rto,KA41,Lpg Only,Fuel,2
185310,01-02-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Lpg Only,Fuel,1
185328,01-07-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Lpg Only,Fuel,1
185362,01-11-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Lpg Only,Fuel,1
185389,01-01-2024,Karnataka,29,Krishnarajapuram Rto,KA53,Lpg Only,Fuel,1
193737,01-12-2023,Karnataka,29,Yalahanka Rto,KA50,Lpg Only,Fuel,1
193796,01-11-2023,Karnataka,29,Yalahanka Rto,KA50,Lpg Only,Fuel,2
173051,01-03-2023,Karnataka,29,Bengaluru Central Rto,KA1,Not Applicable,Fuel,1
173416,01-07-2023,Karnataka,29,Bengaluru East Rto,KA3,Not Applicable,Fuel,1
176064,01-04-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Not Applicable,Fuel,1
176079,01-12-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Not Applicable,Fuel,1
176087,01-02-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Not Applicable,Fuel,1
176101,01-07-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Not Applicable,Fuel,1
176116,01-03-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Not Applicable,Fuel,7
176124,01-05-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Not Applicable,Fuel,5
176132,01-11-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Not Applicable,Fuel,1
176140,01-10-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Not Applicable,Fuel,3
176154,01-01-2024,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Not Applicable,Fuel,1
178822,01-04-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,19
178830,01-08-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,7
178838,01-12-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,13
178847,01-02-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,19
178855,01-01-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,12
178863,01-07-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,5
178872,01-06-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,13
178881,01-03-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,18
178890,01-05-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,22
178899,01-11-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,6
178908,01-10-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,8
178917,01-09-2023,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,6
178925,01-01-2024,Karnataka,29,Devanahalli Arto,KA43,Not Applicable,Fuel,14
180017,01-04-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,5
180025,01-08-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,21
180034,01-12-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,48
180043,01-02-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,36
180051,01-01-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,14
180058,01-07-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,17
180066,01-06-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,4
180074,01-03-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,12
180083,01-05-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,4
180092,01-11-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,14
180101,01-10-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,82
180110,01-09-2023,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,1
180118,01-01-2024,Karnataka,29,Electronic City Rto,KA51,Not Applicable,Fuel,2
183184,01-08-2023,Karnataka,29,Jnanabharathi Rto,KA41,Not Applicable,Fuel,20
183201,01-02-2023,Karnataka,29,Jnanabharathi Rto,KA41,Not Applicable,Fuel,10
183209,01-01-2023,Karnataka,29,Jnanabharathi Rto,KA41,Not Applicable,Fuel,10
183225,01-06-2023,Karnataka,29,Jnanabharathi Rto,KA41,Not Applicable,Fuel,10
183233,01-03-2023,Karnataka,29,Jnanabharathi Rto,KA41,Not Applicable,Fuel,10
183242,01-05-2023,Karnataka,29,Jnanabharathi Rto,KA41,Not Applicable,Fuel,10
183269,01-09-2023,Karnataka,29,Jnanabharathi Rto,KA41,Not Applicable,Fuel,10
185285,01-04-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,11
185293,01-08-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,5
185302,01-12-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,21
185311,01-02-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,9
185320,01-01-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,5
185329,01-07-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,8
185337,01-06-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,4
185345,01-03-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,13
185353,01-05-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,5
185363,01-11-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,11
185372,01-10-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,16
185381,01-09-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,10
185390,01-01-2024,Karnataka,29,Krishnarajapuram Rto,KA53,Not Applicable,Fuel,8
193721,01-04-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,13
193729,01-08-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,10
193738,01-12-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,18
193747,01-02-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,8
193754,01-01-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,12
193761,01-07-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,6
193770,01-06-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,7
193778,01-03-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,9
193787,01-05-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,8
193797,01-11-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,8
193806,01-10-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,10
193815,01-09-2023,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,10
193824,01-01-2024,Karnataka,29,Yalahanka Rto,KA50,Not Applicable,Fuel,8
172990,01-04-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,5413
172999,01-08-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,6910
173007,01-12-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,4805
173016,01-02-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,5350
173025,01-01-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,5410
173033,01-07-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,6580
173042,01-06-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,6561
173052,01-03-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,6191
173060,01-05-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,5521
173069,01-11-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,5827
173078,01-10-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,5952
173087,01-09-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,5848
173096,01-01-2024,Karnataka,29,Bengaluru Central Rto,KA1,Petrol,Fuel,5383
173373,01-04-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,5413
173381,01-08-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,6340
173390,01-12-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,4557
173399,01-02-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,5369
173408,01-01-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,5926
173417,01-07-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,6144
173426,01-06-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,6436
173435,01-03-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,6171
173444,01-05-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,5387
173453,01-11-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,5448
173462,01-10-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,5600
173471,01-09-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,5530
173480,01-01-2024,Karnataka,29,Bengaluru East Rto,KA3,Petrol,Fuel,4915
173737,01-04-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,3555
173745,01-08-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,4396
173753,01-12-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,3047
173762,01-02-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,3624
173770,01-01-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,4015
173776,01-07-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,3663
173785,01-06-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,4142
173794,01-03-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,3918
173803,01-05-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,3731
173812,01-11-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,4118
173820,01-10-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,4029
173828,01-09-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,4164
173837,01-01-2024,Karnataka,29,Bengaluru North Rto,KA4,Petrol,Fuel,3890
174099,01-04-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,6160
174107,01-08-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,7229
174116,01-12-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,5289
174125,01-02-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,6484
174133,01-01-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,7941
174140,01-07-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,6727
174149,01-06-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,7421
174158,01-03-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,6835
174167,01-05-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,6306
174176,01-11-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,7477
174185,01-10-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,7488
174194,01-09-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,7384
174203,01-01-2024,Karnataka,29,Bengaluru South Rto,KA5,Petrol,Fuel,6405
174461,01-04-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,3765
174469,01-08-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,4586
174478,01-12-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,3145
174486,01-02-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,4023
174494,01-01-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,4215
174501,01-07-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,3995
174510,01-06-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,4571
174518,01-03-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,4259
174527,01-05-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,3795
174535,01-11-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,4846
174544,01-10-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,4775
174553,01-09-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,4467
174561,01-01-2024,Karnataka,29,Bengaluru West Rto,KA2,Petrol,Fuel,4068
176065,01-04-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,407
176072,01-08-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,455
176080,01-12-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,346
176088,01-02-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,429
176095,01-01-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,550
176102,01-07-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,358
176109,01-06-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,479
176117,01-03-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,471
176125,01-05-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,380
176133,01-11-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,568
176141,01-10-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,569
176148,01-09-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,530
176155,01-01-2024,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol,Fuel,385
178823,01-04-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,530
178831,01-08-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,640
178839,01-12-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,478
178848,01-02-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,580
178856,01-01-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,671
178864,01-07-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,517
178873,01-06-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,630
178882,01-03-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,815
178891,01-05-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,565
178900,01-11-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,753
178909,01-10-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,697
178918,01-09-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,656
178926,01-01-2024,Karnataka,29,Devanahalli Arto,KA43,Petrol,Fuel,554
180018,01-04-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,4483
180026,01-08-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,4475
180035,01-12-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,3501
180044,01-02-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,3947
180052,01-01-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,4434
180059,01-07-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,4213
180067,01-06-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,4486
180075,01-03-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,4756
180084,01-05-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,3970
180093,01-11-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,4420
180102,01-10-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,4273
180111,01-09-2023,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,4114
180119,01-01-2024,Karnataka,29,Electronic City Rto,KA51,Petrol,Fuel,3411
183176,01-04-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1615
183185,01-08-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,2274
183193,01-12-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1332
183202,01-02-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1832
183210,01-01-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,2187
183217,01-07-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1739
183226,01-06-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1986
183234,01-03-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1933
183243,01-05-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1739
183252,01-11-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,2058
183261,01-10-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1916
183270,01-09-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1876
183278,01-01-2024,Karnataka,29,Jnanabharathi Rto,KA41,Petrol,Fuel,1830
185286,01-04-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,3900
185294,01-08-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,4785
185303,01-12-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,3910
185312,01-02-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,3951
185321,01-01-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,4254
185330,01-07-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,4331
185338,01-06-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,4874
185346,01-03-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,4384
185354,01-05-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,4039
185364,01-11-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,4917
185373,01-10-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,4830
185382,01-09-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,4840
185391,01-01-2024,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol,Fuel,3559
191715,01-07-2023,Karnataka,29,"Stu And Autorikshaw, Shanthinagar Rto",KA57,Petrol,Fuel,3
191718,01-06-2023,Karnataka,29,"Stu And Autorikshaw, Shanthinagar Rto",KA57,Petrol,Fuel,3
193722,01-04-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,1801
193730,01-08-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,2204
193739,01-12-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,1741
193748,01-02-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,1855
193755,01-01-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,1959
193762,01-07-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,1988
193771,01-06-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,2239
193779,01-03-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,2033
193788,01-05-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,1742
193798,01-11-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,2557
193807,01-10-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,2326
193816,01-09-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,2229
193825,01-01-2024,Karnataka,29,Yalahanka Rto,KA50,Petrol,Fuel,2088
172991,01-04-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,62
173000,01-08-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,89
173008,01-12-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,58
173017,01-02-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,56
173026,01-01-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,64
173034,01-07-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,81
173043,01-06-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,88
173053,01-03-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,72
173061,01-05-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,57
173070,01-11-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,94
173079,01-10-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,101
173088,01-09-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,64
173097,01-01-2024,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Cng,Fuel,143
173374,01-04-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,121
173382,01-08-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,113
173391,01-12-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,97
173400,01-02-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,68
173409,01-01-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,163
173418,01-07-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,106
173427,01-06-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,119
173436,01-03-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,123
173445,01-05-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,130
173454,01-11-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,89
173463,01-10-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,143
173472,01-09-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,100
173481,01-01-2024,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Cng,Fuel,191
173738,01-04-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,82
173746,01-08-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,195
173754,01-12-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,138
173763,01-02-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,52
173771,01-01-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,139
173777,01-07-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,115
173786,01-06-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,153
173795,01-03-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,86
173804,01-05-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,109
173813,01-11-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,148
173821,01-10-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,157
173829,01-09-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,166
173838,01-01-2024,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Cng,Fuel,292
174100,01-04-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,146
174108,01-08-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,430
174117,01-12-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,274
174126,01-02-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,103
174134,01-01-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,320
174141,01-07-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,304
174150,01-06-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,255
174159,01-03-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,163
174168,01-05-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,249
174177,01-11-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,388
174186,01-10-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,362
174195,01-09-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,257
174204,01-01-2024,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Cng,Fuel,385
174462,01-04-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,45
174470,01-08-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,67
174479,01-12-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,28
174487,01-02-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,49
174495,01-01-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,69
174502,01-07-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,40
174511,01-06-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,66
174519,01-03-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,46
174528,01-05-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,70
174536,01-11-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,40
174545,01-10-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,50
174554,01-09-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,47
174562,01-01-2024,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Cng,Fuel,57
176066,01-04-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,5
176073,01-08-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,7
176081,01-12-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,3
